time,q1_healthy,q2_healthy,q3_healthy,q4_healthy,omega1_healthy,omega2_healthy,omega3_healthy,wheel1_i_healthy,wheel1_w_healthy,wheel2_i_healthy,wheel2_w_healthy,wheel3_i_healthy,wheel3_w_healthy,wheel4_i_healthy,wheel4_w_healthy,q1_faulty,q2_faulty,q3_faulty,q4_faulty,omega1_faulty,omega2_faulty,omega3_faulty,wheel1_i_faulty,wheel1_w_faulty,wheel2_i_faulty,wheel2_w_faulty,wheel3_i_faulty,wheel3_w_faulty,wheel4_i_faulty,wheel4_w_faulty,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.71328,-0.0018513,0.12461,-0.69787,-0.0041246,-0.0061906,-0.013431,1.2306,-0.12357,-0.17975,-0.17434,0.44433,0.17697,-2.0575,1.0946,-0.70246,-0.0040281,0.12428,-0.68719,-0.00036297,-0.0053548,0.0020902,0.42799,-0.20877,0.42043,0.3995,1.0931,0.83009,-1.4622,1.6367
0.2,-0.69358,0.011581,0.11627,-0.70973,-0.0052459,0.0040635,0.0054091,0.84448,-1.0916,-2.125,0.015406,-0.00021816,-2.0007,0.74591,-1.0336,-0.70448,0.00046434,0.12769,-0.69194,0.0027501,-0.0069794,0.0050434,0.76723,0.56496,0.44492,-1.4147,0.10099,-0.8389,-0.46933,0.034927
0.3,-0.6926,-0.00049958,0.12821,-0.70469,0.0023152,0.0024523,0.0077394,0.37844,-0.70692,0.50925,1.3257,-1.6154,-1.9701,-2.8216,-0.67089,-0.70714,-0.004517,0.11037,-0.71626,-0.00073914,-0.0042107,0.013447,2.6935,1.329,0.60111,0.23173,-0.35261,-1.0821,-3.1437,-0.71253
0.4,-0.69239,0.004733,0.094738,-0.69056,-0.0022618,-0.0010079,0.0059523,0.57173,2.3674,1.0589,0.26098,0.42816,-0.23468,-2.3083,-1.4036,-0.70707,0.009483,0.13022,-0.69869,-0.01324,0.010069,0.0043063,0.90206,0.27761,0.34326,0.63186,-0.85289,-1.5957,-2.1332,-0.78384
0.5,-0.70474,0.011483,0.13009,-0.70609,-0.010549,-0.0037436,0.0082779,0.75575,1.1326,0.44957,-0.030196,-1.7407,-0.88014,0.82378,-1.8899,-0.7146,-0.011836,0.11521,-0.69033,-0.0010011,-0.004685,0.0020977,-0.227,0.30709,-0.37781,1.5585,-0.077124,-3.3486,-0.48663,-2.346
0.6,-0.70616,0.024086,0.12105,-0.69759,-0.0036435,-0.0067044,0.0074475,0.68005,4.1548,-1.0203,0.37556,-2.2862,-1.3674,-2.292,-1.6879,-0.69349,-0.0058009,0.11979,-0.69999,-0.0051948,-0.0021515,0.001681,1.8892,1.8521,-0.52419,0.65328,-2.1007,-1.984,0.56058,-2.3125
0.7,-0.69939,0.0021502,0.13555,-0.70078,-0.020488,-0.0084793,0.017043,0.51896,0.75187,-2.3936,0.43414,-0.88535,-1.196,-0.52698,-4.5706,-0.71429,-0.0099813,0.14491,-0.70599,-0.018301,-0.0031552,0.021007,0.054842,1.5075,-0.23112,0.31755,-1.0565,-1.7108,-0.23522,-0.2713
0.8,-0.70593,-0.0093517,0.12594,-0.67886,-0.0061147,-0.0049529,0.0069268,-0.83821,0.85818,1.9677,0.79452,-2.3546,-1.0873,-2.3225,-3.6879,-0.70266,-0.011699,0.12697,-0.69825,-0.0063093,-0.0042864,0.0087451,1.4162,3.0169,0.35541,-0.40837,-0.65936,-2.8299,-0.97132,-2.83
0.9,-0.71377,-0.0091779,0.14163,-0.70498,-0.017222,-0.012393,0.0075279,0.43198,3.1804,-1.6272,-1.5997,-0.99885,-1.6398,-1.242,-2.5277,-0.7145,-0.00038683,0.12781,-0.71545,-0.018638,-0.010053,0.020844,1.4912,3.1356,-0.29871,-1.0201,-1.4299,-2.3333,-0.94624,-2.0242
